 refmet_name,super_class,main_class,sub_class,formula,exactmass,inchi_key,smiles,pubchem_cid
"Hydrogenobyrinate diamide","Organoheterocyclic compounds","Corrinoids","Corrinoids",C45H62N6O12,878.442571,ZGGWTIPDUOTHRA-QQHNNQQLSA-N,"C/C/1=C/2\[C@@H](CCC(=O)O)C(C)(C)C(=N2)/C=C\2/[C@@H](CCC(=O)O)[C@](C)(CC(=O)N)/C(=C(\C)/C3=N[C@@](C)(C4[C@H](CC(=O)O)[C@@](C)(CCC(=O)O)C1=N4)[C@@](C)(CC(=O)N)[C@@H]3CCC(=O)O)/N2",5280943
"Precorrin-6X","Organoheterocyclic compounds","Corrinoids","Corrinoids",C44H54N4O16,894.353482,SOHWQLUTRKYCGZ-YTMGQXKNSA-N,"C[C@@]1(CCC(=O)O)C(=C2[C@@]3(C)[C@@](C)(CC(=O)O)[C@H](CCC(=O)O)/C(=C/C4=NC(=C(CCC(=O)O)[C@]4(C)CC(=O)O)C[C@@]4(C)C(=C(CCC(=O)O)C(=N4)CC1=N2)CC(=O)O)/N3)CC(=O)O",5280917
"Bellendine","Organoheterocyclic compounds","Cycloheptapyrans","Cycloheptapyrans",C12H15NO2,205.110279,ODQUOOUDMCGJCX-UHFFFAOYSA-N,"Cc1coc2CC3CCC(c2c1=O)N3C",442996
"Darlingine","Organoheterocyclic compounds","Cycloheptapyrans","Cycloheptapyrans",C13H17NO2,219.125929,WBTZDCUVPGAROE-UHFFFAOYSA-N,"Cc1c(C)oc2CC3CCC(c2c1=O)N3C",333105
"(5R)-Zopiclone","Organoheterocyclic compounds","Cyclopyrrolones","Cyclopyrrolones",C17H17ClN6O3,388.105067,GBBSUAFBMRNDJC-MRXNPFEDSA-N,"CN1CCN(CC1)C(=O)O[C@@H]1c2c(C(=O)N1c1ccc(cn1)Cl)nccn2",941731
"Zopiclone","Organoheterocyclic compounds","Cyclopyrrolones","Cyclopyrrolones",C17H17ClN6O3,388.105067,,"",
"5-Valerolactone","Organoheterocyclic compounds","Delta valerolactones","Delta valerolactones",C5H8O2,100.052430,OZJPLYNZGCXSJM-UHFFFAOYSA-N,"C1CCOC(=O)C1",10953
"Delta-Hexanolactone","Organoheterocyclic compounds","Delta valerolactones","Delta valerolactones",C6H10O2,114.06808,RZTOWFMDBDPERY-UHFFFAOYSA-N,"CC1CCCC(=O)O1",13204
"D-Xylono-1,5-lactone","Organoheterocyclic compounds","Delta valerolactones","Delta valerolactones",C5H8O5,148.037175,XXBSUZSONOQQGK-FLRLBIABSA-N,"C1[C@H]([C@@H]([C@H](C(=O)O1)O)O)O",439692
"Enicoflavine","Organoheterocyclic compounds","Delta valerolactones","Delta valerolactones",C10H13NO4,211.084459,GBJQPSBGSKNYHV-YVMONPNESA-N,"C=CC(C=O)C1(CCOC(=O)/C/1=C/N)O",5281564
"Gentioflavine","Organoheterocyclic compounds","Delta valerolactones","Delta valerolactones",C10H11NO3,193.073894,GLNRAZLQBMAROT-UHFFFAOYSA-N,"CC1C(=C2CCOC(=O)C2=CN1)C=O",442536
"Isodonal","Organoheterocyclic compounds","Delta valerolactones","Delta valerolactones",C22H28O7,404.183505,QKDLQFSLLCQTOH-MVVUPFSZSA-N,"C=C1[C@@H]2C[C@@H]([C@@H]3[C@@](C2)(C1=O)C(=O)O[C@H]1CCC(C)(C)[C@@H](C=O)[C@]31COC(=O)C)O",442047
"Lovastatin","Organoheterocyclic compounds","Delta valerolactones","Delta valerolactones",C24H36O5,404.256275,PCZOHLXUXFIOCF-BXMDZJJMSA-N,"CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@H](CC(=O)O3)O)[C@@H]12",53232
"Mevalonolactone","Organoheterocyclic compounds","Delta valerolactones","Delta valerolactones",C6H10O3,130.062995,JYVXNLLUYHCIIH-LURJTMIESA-N,"C[C@@]1(CCOC(=O)C1)O",5325923
"Mevastatin","Organoheterocyclic compounds","Delta valerolactones","Delta valerolactones",C23H34O5,390.240624,AJLFOPYRIVGYMJ-INTXDZFKSA-N,"CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@H](CC(=O)O3)O)[C@@H]12",64715
"ML 236A","Organoheterocyclic compounds","Delta valerolactones","Delta valerolactones",C18H26O4,306.183110,WWSNTLOVYSRDEL-FBWQAJLLSA-N,"C[C@H]1C=CC2=CCC[C@@H](C2[C@H]1CC[C@@H]1C[C@H](CC(=O)O1)O)O",118701121
"ML 236C","Organoheterocyclic compounds","Delta valerolactones","Delta valerolactones",C18H26O3,290.188195,NXIASLUNMKAUTN-YEUOJHGWSA-N,"C[C@H]1C=CC2=CCCCC2[C@H]1CC[C@@H]1C[C@H](CC(=O)O1)O",118701120
"Simvastatin","Organoheterocyclic compounds","Delta valerolactones","Delta valerolactones",C25H38O5,418.271925,RYMZZMVNJRMUDD-HGQWONQESA-N,"CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@H](CC(=O)O3)O)[C@@H]12",54454
"2-Hydroxyiminodibenzyl","Organoheterocyclic compounds","Dibenzazepines","Dibenzazepines",C14H13NO,211.099714,DWEDVKMRFXQLQH-UHFFFAOYSA-N,"c1ccc2c(c1)CCc1cc(ccc1N2)O",6427991
"5H-Dibenzo[b,f]azepine","Organoheterocyclic compounds","Dibenzazepines","Dibenzazepines",C14H11N,193.089149,LCGTWRLJTMHIQZ-UHFFFAOYSA-N,"c1ccc2c(c1)C=Cc1ccccc1N2",9212
"Carbamazepine","Organoheterocyclic compounds","Dibenzazepines","Dibenzazepines",C15H12N2O,236.094963,FFGPTBGBLSHEPO-UHFFFAOYSA-N,"c1ccc2c(c1)C=Cc1ccccc1N2C(=O)N",2554
"Desipramine","Organoheterocyclic compounds","Dibenzazepines","Dibenzazepines",C18H22N2,266.178299,HCYAFALTSJYZDH-UHFFFAOYSA-N,"CNCCCN1c2ccccc2CCc2ccccc12",2995
"Hydroxyiminodibenzyl","Organoheterocyclic compounds","Dibenzazepines","Dibenzazepines",C14H13NO,211.099714,,"",
"Imipramine","Organoheterocyclic compounds","Dibenzazepines","Dibenzazepines",C19H24N2,280.193948,BCGWQEUPMDMJNV-UHFFFAOYSA-N,"CN(C)CCCN1c2ccccc2CCc2ccccc12",3696
"Licarbazepine","Organoheterocyclic compounds","Dibenzazepines","Dibenzazepines",C15H14N2O2,254.105528,BMPDWHIDQYTSHX-UHFFFAOYSA-N,"c1ccc2c(c1)CC(c1ccccc1N2C(=O)N)O",114709
"Oxcarbazepine","Organoheterocyclic compounds","Dibenzazepines","Dibenzazepines",C15H12N2O2,252.089878,CTRLABGOLIVAIY-UHFFFAOYSA-N,"c1ccc2c(c1)CC(=O)c1ccccc1N2C(=O)N",34312
"Trimipramine","Organoheterocyclic compounds","Dibenzazepines","Dibenzazepines",C20H26N2,294.209599,ZSCDBOWYZJWBIY-UHFFFAOYSA-N,"CC(CN(C)C)CN1c2ccccc2CCc2ccccc12",5584
"Clozapine","Organoheterocyclic compounds","Dibenzodiazepines","Dibenzodiazepines",C18H19ClN4,326.129824,QZUDBNBUXVUHMW-UHFFFAOYSA-N,"CN1CCN(CC1)C1=Nc2cc(ccc2Nc2ccccc12)Cl",135398737
"Quetiapine","Organoheterocyclic compounds","Dibenzothiazepines","Dibenzothiazepines",C21H25N3O2S,383.166749,URKOMYMAXPYINW-UHFFFAOYSA-N,"c1ccc2c(c1)C(=Nc1ccccc1S2)N1CCN(CC1)CCOCCO",5002
"Dothiepin","Organoheterocyclic compounds","Dibenzothiepins","Dibenzothiepins",C19H21NS,295.139471,PHTUQLWOUWZIMZ-UHFFFAOYSA-N,"CN(C)CCC=C1c2ccccc2CSc2ccccc12",3155
"Loxapine","Organoheterocyclic compounds","Dibenzoxazepines","Dibenzoxazepines",C18H18ClN3O,327.113840,XJGVXQDUIWGIRW-UHFFFAOYSA-N,"CN1CCN(CC1)C1=Nc2ccccc2Oc2ccc(cc12)Cl",3964
"Cancentrine","Organoheterocyclic compounds","Dibenzoxepines","Dibenzoxepines",C36H34N2O7,606.236603,XWPPHGONALRWBY-SMUAMFJKSA-N,"CN1CC[C@@]23[C@@H]4C[C@]5(C(=O)C6=C7c8c(ccc(c8Oc8c6ccc(c8O)OC)OC)CCN57)[C@H]3Oc3c(ccc(C[C@H]14)c23)OC",5462434
"Doxepin","Organoheterocyclic compounds","Dibenzoxepines","Dibenzoxepines",C19H21NO,279.162314,ODQWQRRAPPTVAG-BOPFTXTBSA-N,"CN(C)CC/C=C\1/c2ccccc2COc2ccccc12",667468
"Olopatadine","Organoheterocyclic compounds","Dibenzoxepines","Dibenzoxepines",C21H23NO3,337.167794,JBIMVDZLSHOPLA-LSCVHKIXSA-N,"CN(C)CC/C=C\1/c2ccccc2COc2ccc(cc12)CC(=O)O",5281071
"Balfourodine","Organoheterocyclic compounds","Dihydrofuranoquinolines","Dihydrofuranoquinolines",C16H19NO4,289.131409,VPNKCPHNFBSHAP-GFCCVEGCSA-N,"CC(C)([C@H]1Cc2c(=O)c3cccc(c3n(C)c2O1)OC)O",442888
"Lemobiline","Organoheterocyclic compounds","Dihydrofuranoquinolines","Dihydrofuranoquinolines",C15H17NO2,243.125929,BXTFNWWMVUHWQA-UHFFFAOYSA-N,"CC1c2c(=O)c3ccccc3n(C)c2OC1(C)C",442917
"O-Methylptelefolonium","Organoheterocyclic compounds","Dihydrofuranoquinolines","Dihydrofuranoquinolines",C18H22NO4,316.154883,GZDGTOJAUNXBGU-UHFFFAOYSA-N,"C=C(C)C1Cc2c(c3cc(cc(c3[n+](C)c2O1)OC)OC)OC",148759
"Oxolinicacid","Organoheterocyclic compounds","Dihydrofurans","Dihydrofurans",C5H6O3,114.031695,NFTOEHBFQROATQ-UHFFFAOYSA-N,"C1C=C(C(=O)O)OC1",18972857
"4-Carboxymethyl-3-methylbut-2-en-1,4-olide","Organoheterocyclic compounds","Dihydrofurans","Furanones",C7H8O4,156.042260,GXEVIPDDAUJTCF-UHFFFAOYSA-N,"CC1=CC(=O)OC1CC(=O)O",97808
"4-Hydroxy-2-butenoic acid gamma-lactone","Organoheterocyclic compounds","Dihydrofurans","Furanones",C4H4O2,84.021130,VIHAEDVKXSOUAT-UHFFFAOYSA-N,"C1=CC(=O)OC1",10341
"But-3-en-4-olide","Organoheterocyclic compounds","Dihydrofurans","Furanones",C4H4O2,84.021129,RHDGNLCLDBVESU-UHFFFAOYSA-N,"C1=COC(=O)C1",140765
"Carboxymethylmethylbutenolide","Organoheterocyclic compounds","Dihydrofurans","Furanones",C7H8O4,156.04226,,"",
"cis-2-Chloro-4-carboxymethylenebut-2-en-1,4-olide","Organoheterocyclic compounds","Dihydrofurans","Furanones",C6H3ClO4,173.971986,ADSGHWJRPOXXTD-NSCUHMNNSA-N,"C1=C(C(=O)O/C/1=C/C(=O)O)Cl",5280718
"cis-4-Carboxymethylenebut-2-en-4-olide","Organoheterocyclic compounds","Dihydrofurans","Furanones",C6H4O4,140.010960,AYFXPGXAZMFWNH-ONEGZZNKSA-N,"C1=CC(=O)O/C/1=C/C(=O)O",5459914
"Cornexistin","Organoheterocyclic compounds","Dihydrofurans","Furanones",C16H20O6,308.125990,ILMHTGUGRLGMCR-LRIVTRFWSA-N,"C/C=C1/CC2=C(C(=O)OC2=O)[C@@H](CCC)[C@H](O)C(=O)C[C@@H]1O",5281160
"Furaneol","Organoheterocyclic compounds","Dihydrofurans","Furanones",C6H8O3,128.047345,INAXVXBDKKUCGI-UHFFFAOYSA-N,"CC1C(=O)C(=C(C)O1)O",19309
"Hydroxybutenoic acid gamma-lactone","Organoheterocyclic compounds","Dihydrofurans","Furanones",C4H4O2,84.02113,,"",
"Norfuraneol","Organoheterocyclic compounds","Dihydrofurans","Furanones",C5H6O3,114.031695,DLVYTANECMRFGX-UHFFFAOYSA-N,"CC1=C(C(=O)CO1)O",4564493
"Oxolan-3-one","Organoheterocyclic compounds","Dihydrofurans","Furanones",C4H6O2,86.036780,JLPJFSCQKHRSQR-UHFFFAOYSA-N,"C1COCC1=O",529392
"Protoanemonin","Organoheterocyclic compounds","Dihydrofurans","Furanones",C5H4O2,96.021130,RNYZJZKPGHQTJR-UHFFFAOYSA-N,"C=C1C=CC(=O)O1",66948
"Topiramate","Organoheterocyclic compounds","Dioxolopyrans","Dioxolopyrans",C12H21NO8S,339.098791,KJADKKWYZYXHBB-XBWDGYHZSA-N,"CC1(C)O[C@@H]2CO[C@]3(COS(=O)(=O)N)[C@H]([C@@H]2O1)OC(C)(C)O3",5284627
"1,4-Dithiane","Organoheterocyclic compounds","Dithianes","Dithianes",C4H8S2,120.006742,LOZWAPSEEHRYPG-UHFFFAOYSA-N,"C1CSCCS1",10452
"Dithiane","Organoheterocyclic compounds","Dithianes","Dithianes",C4H8S2,120.006742,,"",
"Thiarubrine A","Organoheterocyclic compounds","Dithiins","Dithiins",C13H8S2,228.006744,XZHCLKKXXPKULI-UHFFFAOYSA-N,"C=CC#CC#CC1=CC=C(C#CC)SS1",72386
"Asparagusic acid","Organoheterocyclic compounds","Dithiolanecarboxylic acids","Dithiolanecarboxylic acids",C4H6O2S2,149.980921,AYGMEFRECNWRJC-UHFFFAOYSA-N,"C1C(CSS1)C(=O)O",16682
"Fentanyl","Organoheterocyclic compounds","Fentanyls","Fentanyls",C22H28N2O,336.220163,PJMPHNIQZUBGLI-UHFFFAOYSA-N,"CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1",3345
"Acronycidine","Organoheterocyclic compounds","Furanoquinolines","Furanoquinolines",C15H15NO5,289.095024,XTCGYRFLVLFRGW-UHFFFAOYSA-N,"COc1cc(c(c2c1c(c1ccoc1n2)OC)OC)OC",95708
"Dictamnine","Organoheterocyclic compounds","Furanoquinolines","Furanoquinolines",C12H9NO2,199.063329,WIONIXOBNMDJFJ-UHFFFAOYSA-N,"COc1c2ccccc2nc2c1cco2",68085
"Isodictamnine","Organoheterocyclic compounds","Furanoquinolines","Furanoquinolines",C12H9NO2,199.063329,FUVCJKNEOUWLPI-UHFFFAOYSA-N,"Cn1c2ccccc2c(=O)c2ccoc12",442913
"Maculine","Organoheterocyclic compounds","Furanoquinolines","Furanoquinolines",C13H9NO4,243.053158,VPNYHHBCMOYPCJ-UHFFFAOYSA-N,"COc1c2ccoc2nc2cc3c(cc12)OCO3",68232
"Robustine","Organoheterocyclic compounds","Furanoquinolines","Furanoquinolines",C12H9NO3,215.058244,VGVNNMLKTSWBAR-UHFFFAOYSA-N,"COc1c2cccc(c2nc2c1cco2)O",164950
"2-Furanmethanethiol","Organoheterocyclic compounds","Furans","Furans",C5H6OS,114.013937,ZFFTZDQKIXPDAF-UHFFFAOYSA-N,"SCc1ccco1",7363
"Furanmethanethiol","Organoheterocyclic compounds","Furans","Furans",C5H6OS,114.013937,,"",
"S-(2,5-Dimethyl-3-furanyl) 2-furancarbothioate","Organoheterocyclic compounds","Furans","Furans",C11H10O3S,222.035067,IHJDHYVSIRCWIT-UHFFFAOYSA-N,"Cc1cc(c(C)o1)SC(=O)c1ccco1",62106
"2-Nitrofuran","Organoheterocyclic compounds","Furans","Nitrofurans",C4H3NO3,113.011293,FUBFWTUFPGFHOJ-UHFFFAOYSA-N,"c1cc([N+](=O)[O-])oc1",11865
"(E)-2-(2-Furyl)-3-(5-nitro-2-furyl)acrylamide","Organoheterocyclic compounds","Furans","Nitrofurans",C11H8N2O5,248.043321,LYAHJFZLDZDIOH-SOFGYWHQSA-N,"c1cc(/C(=C\c2ccc([N+](=O)[O-])o2)/C(=O)N)oc1",5280706
"Furazolidone","Organoheterocyclic compounds","Furans","Nitrofurans",C8H7N3O5,225.038572,PLHJDBGFXBMTGZ-WEVVVXLNSA-N,"c1cc([N+](=O)[O-])oc1/C=N/N1CCOC1=O",5323714
"Nitrofuran","Organoheterocyclic compounds","Furans","Nitrofurans",C4H3NO3,113.011293,,"",
"Nitrofurazone","Organoheterocyclic compounds","Furans","Nitrofurans",C6H6N4O4,198.038906,IAIWVQXQOWNYOU-FPYGCLRLSA-N,"c1cc([N+](=O)[O-])oc1/C=N/NC(=O)N",5447130
"2,5-Furandicarboxylic acid","Organoheterocyclic compounds","Furoic acids","Furoic acid derivatives",C6H4O5,156.005873,CHTHALBTIRVDBM-UHFFFAOYSA-N,"c1cc(C(=O)O)oc1C(=O)O",76720
"2-Furoic acid","Organoheterocyclic compounds","Furoic acids","Furoic acid derivatives",C5H4O3,112.016045,SMNDYUVBFMFKNZ-UHFFFAOYSA-N,"c1cc(C(=O)O)oc1",6919
"3-Furoic acid","Organoheterocyclic compounds","Furoic acids","Furoic acid derivatives",C5H4O3,112.016045,IHCCAYCGZOLTEU-UHFFFAOYSA-N,"c1cocc1C(=O)O",10268
"5-Hydroxy-2-furoic acid","Organoheterocyclic compounds","Furoic acids","Furoic acid derivatives",C5H4O4,128.010960,JVUTYZQGCHCOPB-UHFFFAOYSA-N,"c1cc(O)oc1C(=O)O",4161539
"Furandicarboxylic acid","Organoheterocyclic compounds","Furoic acids","Furoic acid derivatives",C6H4O5,156.005873,,"",
"Furmecyclox","Organoheterocyclic compounds","Furoic acids","Furoic acid derivatives",C14H21NO3,251.152144,QTDRLOKFLJJHTG-UHFFFAOYSA-N,"Cc1cc(c(C)o1)C(=O)N(C1CCCCC1)OC",43359
"Hydroxyfuroic acid","Organoheterocyclic compounds","Furoic acids","Furoic acid derivatives",C5H4O4,128.01096,,"",
"Sumiki's acid","Organoheterocyclic compounds","Furoic acids","Furoic acid derivatives",C6H6O4,142.026610,PCSKKIUURRTAEM-UHFFFAOYSA-N,"c1cc(C(=O)O)oc1CO",80642
"Methyl 2-furoate","Organoheterocyclic compounds","Furoic acids","Furoic acid esters",C6H6O3,126.031694,HDJLSECJEQSPKW-UHFFFAOYSA-N,"COC(=O)c1ccco1",11902
"Altholactone","Organoheterocyclic compounds","Furopyrans","Furopyrans",C13H12O4,232.073559,ZKIRVBNLJKGIEM-WKSBVSIWSA-N,"c1ccc(cc1)[C@@H]1[C@H]([C@H]2[C@H](C=CC(=O)O2)O1)O",442513
"Picrotin","Organoheterocyclic compounds","Furopyrans","Furopyrans",C15H18O7,310.105255,RYEFFICCPKWYML-QCGISDTRSA-N,"CC(C)([C@@H]1[C@H]2C(=O)O[C@@H]1C1[C@@]3(C)[C@@]2(C[C@H]2[C@]3(C(=O)O1)O2)O)O",442291
"2-[(3,5,6-trichloro-2-pyridyl)oxy]acetic acid","Organoheterocyclic compounds","Halopyridines","Halopyridines",C7H4Cl3NO3,254.925676,REEQLXCGVXDJSQ-UHFFFAOYSA-N,"c1c(c(Cl)nc(c1Cl)OCC(=O)O)Cl",41428
"2-Bromopyridine","Organoheterocyclic compounds","Halopyridines","Halopyridines",C5H4BrN,156.952712,IMRWILPUOVGIMU-UHFFFAOYSA-N,"c1ccnc(c1)Br",7973
"Bromopyridine","Organoheterocyclic compounds","Halopyridines","Halopyridines",C5H4BrN,156.952712,,"",
"Thiacloprid","Organoheterocyclic compounds","Halopyridines","Halopyridines",C10H9ClN4S,252.023645,HOKKPVIRMVDYPB-UVTDQMKNSA-N,"c1cc(Cl)ncc1CN1CCS/C/1=N\C#N",115224
"Trichloropyridyloxyacetic acid","Organoheterocyclic compounds","Halopyridines","Halopyridines",C7H4Cl3NO3,254.925676,,"",
"3,5,6-Trichloro-2-pyridinol","Organoheterocyclic compounds","Halopyridines","Polyhalopyridines",C5H2Cl3NO,196.920198,WCYYAQFQZQEUEN-UHFFFAOYSA-N,"c1c(c(Cl)[nH]c(=O)c1Cl)Cl",23017
"Trichloropyridinol","Organoheterocyclic compounds","Halopyridines","Polyhalopyridines",C5H2Cl3NO,196.920198,,"",
"Iodoquinol","Organoheterocyclic compounds","Haloquinolines","Haloquinolines",C9H5I2NO,396.846068,UXZFQZANDVDGMM-UHFFFAOYSA-N,"c1cc2c(cc(c(c2nc1)O)I)I",3728
"Verlukast","Organoheterocyclic compounds","Haloquinolines","Haloquinolines",C26H27ClN2O3S2,514.115162,AXUZQJFHDNNPFG-UXBLZVDNSA-N,"CN(C)C(=O)CCSC(c1cccc(/C=C/c2ccc3ccc(cc3n2)Cl)c1)SCCC(=O)O",5281888
"1,4-Ipomeadiol","Organoheterocyclic compounds","Heteroaromatic compounds","Heteroaromatic compounds",C9H14O3,170.094295,AORCXYMSPVAQIZ-UHFFFAOYSA-N,"CC(CCC(c1ccoc1)O)O",13186539
"2,5-Dimethylfuran","Organoheterocyclic compounds","Heteroaromatic compounds","Heteroaromatic compounds",C6H8O,96.057515,GSNUFIFRDBKVIE-UHFFFAOYSA-N,"Cc1ccc(C)o1",12266
"2-Butylfuran","Organoheterocyclic compounds","Heteroaromatic compounds","Heteroaromatic compounds",C8H12O,124.088815,NWZIYQNUCXUJJJ-UHFFFAOYSA-N,"CCCCc1ccco1",20534
"2-Ethyl-5-methylfuran","Organoheterocyclic compounds","Heteroaromatic compounds","Heteroaromatic compounds",C7H10O,110.073165,NBXLPPVOZWYADY-UHFFFAOYSA-N,"CCc1ccc(C)o1",74346
"2-Furanmethanol","Organoheterocyclic compounds","Heteroaromatic compounds","Heteroaromatic compounds",C5H6O2,98.036780,XPFVYQJUAUNWIW-UHFFFAOYSA-N,"c1cc(CO)oc1",7361
"2-Methylfuran","Organoheterocyclic compounds","Heteroaromatic compounds","Heteroaromatic compounds",C5H6O,82.041865,VQKFNUFAXTZWDK-UHFFFAOYSA-N,"Cc1ccco1",10797
"2-Pentylfuran","Organoheterocyclic compounds","Heteroaromatic compounds","Heteroaromatic compounds",C9H14O,138.104465,YVBAUDVGOFCUSG-UHFFFAOYSA-N,"CCCCCc1ccco1",19602
"2-Pentylthiophene","Organoheterocyclic compounds","Heteroaromatic compounds","Heteroaromatic compounds",C9H14S,154.081621,NOYVOSGVFSEKPR-UHFFFAOYSA-N,"CCCCCc1cccs1",20995
"2-Thienylacetic acid","Organoheterocyclic compounds","Heteroaromatic compounds","Heteroaromatic compounds",C6H6O2S,142.008852,SMJRBWINMFUUDS-UHFFFAOYSA-N,"c1cc(CC(=O)O)sc1",15970
"3,4-Dimethylthiophene","Organoheterocyclic compounds","Heteroaromatic compounds","Heteroaromatic compounds",C6H8S,112.034671,GPSFYJDZKSRMKZ-UHFFFAOYSA-N,"Cc1cscc1C",79089
"3-Methylthiophene","Organoheterocyclic compounds","Heteroaromatic compounds","Heteroaromatic compounds",C5H6S,98.019021,QENGPZGAWFQWCZ-UHFFFAOYSA-N,"Cc1ccsc1",12024
"Butylfuran","Organoheterocyclic compounds","Heteroaromatic compounds","Heteroaromatic compounds",C8H12O,124.088815,,"",
"Dimethylfuran","Organoheterocyclic compounds","Heteroaromatic compounds","Heteroaromatic compounds",C6H8O,96.057515,,"",
"Dimethylthiophene","Organoheterocyclic compounds","Heteroaromatic compounds","Heteroaromatic compounds",C6H8S,112.034671,,"",
"Ethylmethylfuran","Organoheterocyclic compounds","Heteroaromatic compounds","Heteroaromatic compounds",C7H10O,110.073165,,"",
"Furanmethanol","Organoheterocyclic compounds","Heteroaromatic compounds","Heteroaromatic compounds",C5H6O2,98.03678,,"",
"Ipomeadiol","Organoheterocyclic compounds","Heteroaromatic compounds","Heteroaromatic compounds",C9H14O3,170.094295,,"",
"Methylfuran","Organoheterocyclic compounds","Heteroaromatic compounds","Heteroaromatic compounds",C5H6O,82.041865,,"",
"Methylthiophene","Organoheterocyclic compounds","Heteroaromatic compounds","Heteroaromatic compounds",C5H6S,98.019021,,"",
"Pentylfuran","Organoheterocyclic compounds","Heteroaromatic compounds","Heteroaromatic compounds",C9H14O,138.104465,,"",
"Pentylthiophene","Organoheterocyclic compounds","Heteroaromatic compounds","Heteroaromatic compounds",C9H14S,154.081621,,"",
"Pyrrole","Organoheterocyclic compounds","Heteroaromatic compounds","Heteroaromatic compounds",C4H5N,67.042199,KAESVJOAVNADME-UHFFFAOYSA-N,"c1cc[nH]c1",8027
"Thienylacetic acid","Organoheterocyclic compounds","Heteroaromatic compounds","Heteroaromatic compounds",C6H6O2S,142.008852,,"",
"Thiophene","Organoheterocyclic compounds","Heteroaromatic compounds","Heteroaromatic compounds",C4H4S,84.003371,YTPLMLYBLZKORZ-UHFFFAOYSA-N,"c1ccsc1",8030
"Biocytin","Organoheterocyclic compounds","Heterocyclic compounds","Biotins",C16H28N4O4S,372.183126,BAQMYDQNMFBZNA-MNXVOIDGSA-N,"C(CCC(=O)NCCCC[C@@H](C(=O)O)N)C[C@H]1[C@@H]2[C@H](CS1)NC(=O)N2",83814
"Biotin","Organoheterocyclic compounds","Heterocyclic compounds","Biotins",C10H16N2O3S,244.088165,YBJHBAHKTGYVGT-ZKWXMUAHSA-N,"C(CCC(=O)O)C[C@H]1[C@@H]2[C@H](CS1)NC(=O)N2",171548
"Biotin sulfone","Organoheterocyclic compounds","Heterocyclic compounds","Biotins",C10H16N2O5S,276.077995,QPFQYMONYBAUCY-ZKWXMUAHSA-N,"C(CCC(=O)O)C[C@H]1[C@@H]2[C@H](CS1(=O)=O)NC(=O)N2",83863
"Biotin sulfoxide","Organoheterocyclic compounds","Heterocyclic compounds","Biotins",C10H16N2O4S,260.083080,KCSKCIQYNAOBNQ-YBSFLMRUSA-N,"C(CCC(=O)O)C[C@H]1[C@@H]2[C@H](CS1=O)NC(=O)N2",83833
"Nifedipine","Organoheterocyclic compounds","Hydropyridines","Dihydropyridine carboxylic acids",C17H18N2O6,346.116488,HYIMSNHJOBLJNT-UHFFFAOYSA-N,"CC1=C(C(c2ccccc2[N+](=O)[O-])C(=C(C)N1)C(=O)OC)C(=O)OC",4485
"Nitrendipine","Organoheterocyclic compounds","Hydropyridines","Dihydropyridine carboxylic acids",C18H20N2O6,360.132136,PVHUJELLJLJGLN-UHFFFAOYSA-N,"CCOC(=O)C1=C(C)NC(=C(C1c1cccc(c1)[N+](=O)[O-])C(=O)OC)C",4507
"1,4,5,6-Tetrahydro-6-oxonicotinic acid","Organoheterocyclic compounds","Hydropyridines","Hydropyridines",C6H7NO3,141.042593,SDKCWSUZEUBWLP-UHFFFAOYSA-N,"C1CC(=O)NC=C1C(=O)O",151255
"1-Methyl-4-phenyl-1,2,3,6-tetrahydropyridine","Organoheterocyclic compounds","Hydropyridines","Hydropyridines",C12H15N,173.120449,PLRACCBDVIHHLZ-UHFFFAOYSA-N,"CN1CC=C(CC1)c1ccccc1",1388
"1-Piperideine","Organoheterocyclic compounds","Hydropyridines","Hydropyridines",C5H9N,83.073499,DWKUKQRKVCMOLP-UHFFFAOYSA-N,"C1CC=NCC1",68161
"2,3,6-Trihydroxypyridine","Organoheterocyclic compounds","Hydropyridines","Hydropyridines",C5H5NO3,127.026943,YXJHZIOEJRCYHK-UHFFFAOYSA-N,"c1cc(nc(c1O)O)O",440020
"Ammodendrine","Organoheterocyclic compounds","Hydropyridines","Hydropyridines",C12H20N2O,208.157563,APKLQIQRPUDADG-GFCCVEGCSA-N,"CC(=O)N1CCCC(=C1)[C@H]1CCCCN1",442625
"Gymnodimine","Organoheterocyclic compounds","Hydropyridines","Hydropyridines",C32H45NO4,507.334859,DVXZVCNEGRKLMW-DCJZOFSYSA-N,"C/C/1=C\CCC2=NCCCC32CCC(=C(C)C3/C=C(\C)/C(CCC2CC(C)C1O2)O)C1C=C(C)C(=O)O1",118701013
"Methylphenyltetrahydropyridine","Organoheterocyclic compounds","Hydropyridines","Hydropyridines",C12H15N,173.120449,,"",
