feature_name,organism,gene_symbol,is_current
Q9NXJ5,homo sapiens,PGPI,1
Q32NB8,homo sapiens,PGPS1,1
A6NDG6,homo sapiens,PGP,1
O00264,homo sapiens,PGRC1,1
O15173,homo sapiens,PGRC2,1
O75594,homo sapiens,PGRP1,1
Q96PD5,homo sapiens,PGRP2,1
Q96LB9,homo sapiens,PGRP3,1
Q96LB8,homo sapiens,PGRP4,1
P21810,homo sapiens,PGS1,1
P07585,homo sapiens,PGS2,1
Q8N6C7,homo sapiens,PGSF1,1
Q92696,homo sapiens,PGTA,1
P53609,homo sapiens,PGTB1,1
P53611,homo sapiens,PGTB2,1
P00439,homo sapiens,PH4H,1
Q9BSU1,homo sapiens,PHAF1,1
Q9NWQ8,homo sapiens,PHAG1,1
Q9C0D0,homo sapiens,PHAR1,1
O75167,homo sapiens,PHAR2,1
Q96KR7,homo sapiens,PHAR3,1
Q8IZ21,homo sapiens,PHAR4,1
Q9H814,homo sapiens,PHAX,1
P35232,homo sapiens,PHB1,1
Q99623,homo sapiens,PHB2,1
P78364,homo sapiens,PHC1,1
Q8IXK0,homo sapiens,PHC2,1
Q8NDX5,homo sapiens,PHC3,1
P78562,homo sapiens,PHEX,1
Q8WUB8,homo sapiens,PHF10,1
Q9UIL8,homo sapiens,PHF11,1
Q96QT6,homo sapiens,PHF12,1
Q86YI8,homo sapiens,PHF13,1
O94880,homo sapiens,PHF14,1
Q5T6S3,homo sapiens,PHF19,1
O43189,homo sapiens,PHF1,1
Q9BVI0,homo sapiens,PHF20,1
Q9BUL5,homo sapiens,PHF23,1
Q9UPV7,homo sapiens,PHF24,1
O75151,homo sapiens,PHF2,1
Q92576,homo sapiens,PHF3,1
Q7RTV0,homo sapiens,PHF5A,1
Q8IWS0,homo sapiens,PHF6,1
Q9BWX1,homo sapiens,PHF7,1
Q9UPP1,homo sapiens,PHF8,1
C9JFL3,homo sapiens,PHGR1,1
Q96FC7,homo sapiens,PHIPL,1
Q8WWQ0,homo sapiens,PHIP,1
Q16816,homo sapiens,PHKG1,1
P15735,homo sapiens,PHKG2,1
Q8WV24,homo sapiens,PHLA1,1
Q53GA4,homo sapiens,PHLA2,1
Q9Y5J5,homo sapiens,PHLA3,1
Q86UU1,homo sapiens,PHLB1,1
Q86SQ0,homo sapiens,PHLB2,1
Q6NSJ2,homo sapiens,PHLB3,1
P80108,homo sapiens,PHLD,1
O60346,homo sapiens,PHLP1,1
Q6ZVD8,homo sapiens,PHLP2,1
Q13371,homo sapiens,PHLP,1
Q9Y3A3,homo sapiens,PHOCN,1
Q8TCT1,homo sapiens,PHOP1,1
Q8TCD6,homo sapiens,PHOP2,1
P20941,homo sapiens,PHOS,1
Q9NRX4,homo sapiens,PHP14,1
Q9P1Y6,homo sapiens,PHRF1,1
Q9H0N5,homo sapiens,PHS2,1
P61457,homo sapiens,PHS,1
Q9UMS5,homo sapiens,PHTF1,1
Q8N3S3,homo sapiens,PHTF2,1
O14813,homo sapiens,PHX2A,1
Q99453,homo sapiens,PHX2B,1
Q5SRE7,homo sapiens,PHYD1,1
Q92561,homo sapiens,PHYIP,1
O43692,homo sapiens,PI15,1
Q6UXB8,homo sapiens,PI16,1
P43119,homo sapiens,PI2R,1
Q99570,homo sapiens,PI3R4,1
Q8WYR1,homo sapiens,PI3R5,1
Q5UE93,homo sapiens,PI3R6,1
P48426,homo sapiens,PI42A,1
P78356,homo sapiens,PI42B,1
Q8TBX8,homo sapiens,PI42C,1
P42356,homo sapiens,PI4KA,1
Q9UBF8,homo sapiens,PI4KB,1
Q8N8J0,homo sapiens,PI4P1,1
A4QPH2,homo sapiens,PI4P2,1
Q99755,homo sapiens,PI51A,1
O14986,homo sapiens,PI51B,1
O60331,homo sapiens,PI51C,1
Q5T9C9,homo sapiens,PI5L1,1
Q15735,homo sapiens,PI5PA,1
Q8IYJ0,homo sapiens,PIANP,1
O75925,homo sapiens,PIAS1,1
O75928,homo sapiens,PIAS2,1
Q9Y6X2,homo sapiens,PIAS3,1
Q8N2W9,homo sapiens,PIAS4,1
Q8WXW3,homo sapiens,PIBF1,1
Q13492,homo sapiens,PICAL,1
Q9NRD5,homo sapiens,PICK1,1
Q9HB75,homo sapiens,PIDD1,1
Q92508,homo sapiens,PIEZ1,1
Q9H5I5,homo sapiens,PIEZ2,1
Q9H611,homo sapiens,PIF1,1
P37287,homo sapiens,PIGA,1
Q92521,homo sapiens,PIGB,1
Q92535,homo sapiens,PIGC,1
Q07326,homo sapiens,PIGF,1
Q5H8A4,homo sapiens,PIGG,1
Q14442,homo sapiens,PIGH,1
Q9Y2B2,homo sapiens,PIGL,1
Q9H3S5,homo sapiens,PIGM,1
O95427,homo sapiens,PIGN,1
Q8TEQ8,homo sapiens,PIGO,1
P57054,homo sapiens,PIGP,1
Q9BRB3,homo sapiens,PIGQ,1
P01833,homo sapiens,PIGR,1
Q96S52,homo sapiens,PIGS,1
Q969N2,homo sapiens,PIGT,1
Q9H490,homo sapiens,PIGU,1
Q9NUD9,homo sapiens,PIGV,1
Q7Z7B1,homo sapiens,PIGW,1
Q8TBF5,homo sapiens,PIGX,1
Q3MUY2,homo sapiens,PIGY,1
Q86VD9,homo sapiens,PIGZ,1
Q9NWS0,homo sapiens,PIHD1,1
Q8WWB5,homo sapiens,PIHD2,1
Q9UKJ1,homo sapiens,PILRA,1
Q9UKJ0,homo sapiens,PILRB,1
P11309,homo sapiens,PIM1,1
Q9P1W9,homo sapiens,PIM2,1
Q86V86,homo sapiens,PIM3,1
Q9BSJ6,homo sapiens,PIMRE,1
P22061,homo sapiens,PIMT,1
Q13526,homo sapiens,PIN1,1
Q9Y237,homo sapiens,PIN4,1
Q9H307,homo sapiens,PININ,1
Q9BXM7,homo sapiens,PINK1,1
A6NC86,homo sapiens,PINLY,1
O15428,homo sapiens,PINL,1
Q96BK5,homo sapiens,PINX1,1
A0A0B4J2F0,homo sapiens,PIOS1,1
Q9GZU8,homo sapiens,PIP30,1
Q00169,homo sapiens,PIPNA,1
P48739,homo sapiens,PIPNB,1
A2A3N6,homo sapiens,PIPSL,1
P12273,homo sapiens,PIP,1
Q5BN46,homo sapiens,PIRC1,1
H3BRN8,homo sapiens,PIRC2,1
P0C851,homo sapiens,PIRT,1
O00625,homo sapiens,PIR,1
Q9UG56,homo sapiens,PISD,1
P28069,homo sapiens,PIT1,1
Q9UKF7,homo sapiens,PITC1,1
Q9GZP4,homo sapiens,PITH1,1
O00562,homo sapiens,PITM1,1
Q9BZ72,homo sapiens,PITM2,1
Q9BZ71,homo sapiens,PITM3,1
P78337,homo sapiens,PITX1,1
Q99697,homo sapiens,PITX2,1
O75364,homo sapiens,PITX3,1
Q96J94,homo sapiens,PIWL1,1
Q8TC59,homo sapiens,PIWL2,1
Q7Z3Z3,homo sapiens,PIWL3,1
Q7Z3Z4,homo sapiens,PIWL4,1
Q8NG27,homo sapiens,PJA1,1
O43164,homo sapiens,PJA2,1
Q0ZLH3,homo sapiens,PJVK,1
Q9NWT1,homo sapiens,PK1IP,1
Q8TDX9,homo sapiens,PK1L1,1
Q7Z442,homo sapiens,PK1L2,1
Q7Z443,homo sapiens,PK1L3,1
Q9P0L9,homo sapiens,PK2L1,1
Q9NZM6,homo sapiens,PK2L2,1
Q8NEB9,homo sapiens,PK3C3,1
P42336,homo sapiens,PK3CA,1
P42338,homo sapiens,PK3CB,1
O00329,homo sapiens,PK3CD,1
P48736,homo sapiens,PK3CG,1
P98161,homo sapiens,PKD1,1
Q13563,homo sapiens,PKD2,1
Q504Y2,homo sapiens,PKDCC,1
Q9NTG1,homo sapiens,PKDRE,1
Q96PX9,homo sapiens,PKH4B,1
Q9HB21,homo sapiens,PKHA1,1
Q9HB19,homo sapiens,PKHA2,1
Q9HB20,homo sapiens,PKHA3,1
Q9H4M7,homo sapiens,PKHA4,1
Q9HAU0,homo sapiens,PKHA5,1
Q9Y2H5,homo sapiens,PKHA6,1
Q6IQ23,homo sapiens,PKHA7,1
Q96JA3,homo sapiens,PKHA8,1
O95397,homo sapiens,PKHA9,1
Q9UF11,homo sapiens,PKHB1,1
Q96CS7,homo sapiens,PKHB2,1
P08F94,homo sapiens,PKHD1,1
Q96S99,homo sapiens,PKHF1,1
Q9H8W4,homo sapiens,PKHF2,1
Q9ULL1,homo sapiens,PKHG1,1
Q9H7P9,homo sapiens,PKHG2,1
A1L390,homo sapiens,PKHG3,1
Q58EX7,homo sapiens,PKHG4,1
O94827,homo sapiens,PKHG5,1
Q3KR16,homo sapiens,PKHG6,1
Q6ZR37,homo sapiens,PKHG7,1
Q9ULM0,homo sapiens,PKHH1,1
Q8IVE3,homo sapiens,PKHH2,1
Q7Z736,homo sapiens,PKHH3,1
Q9NW61,homo sapiens,PKHJ1,1
Q86WI1,homo sapiens,PKHL1,1
Q9Y4G2,homo sapiens,PKHM1,1
Q8IWE5,homo sapiens,PKHM2,1
Q6ZWE6,homo sapiens,PKHM3,1
Q494U1,homo sapiens,PKHN1,1
Q53GL0,homo sapiens,PKHO1,1
Q8TD55,homo sapiens,PKHO2,1
Q5SXH7,homo sapiens,PKHS1,1
C0HM02,homo sapiens,PKHUO,1
Q16512,homo sapiens,PKN1,1
Q16513,homo sapiens,PKN2,1
Q6P5Z2,homo sapiens,PKN3,1
P55347,homo sapiens,PKNX1,1
Q96KN3,homo sapiens,PKNX2,1
Q13835,homo sapiens,PKP1,1
Q99959,homo sapiens,PKP2,1
Q9Y446,homo sapiens,PKP3,1
Q99569,homo sapiens,PKP4,1
Q8TCW9,homo sapiens,PKR1,1
Q8NFJ6,homo sapiens,PKR2,1
Q9H875,homo sapiens,PKRI1,1
A1L4L8,homo sapiens,PL8L1,1
Q53H76,homo sapiens,PLA1A,1
Q13018,homo sapiens,PLA2R,1
Q9HBJ0,homo sapiens,PLAC1,1
Q8WY50,homo sapiens,PLAC4,1
Q9NZF1,homo sapiens,PLAC8,1
Q5JTB6,homo sapiens,PLAC9,1
Q6DJT9,homo sapiens,PLAG1,1
Q9Y2D5,homo sapiens,PLAK2,1
P14923,homo sapiens,PLAK,1
Q9UM63,homo sapiens,PLAL1,1
Q9UPG8,homo sapiens,PLAL2,1
Q9Y263,homo sapiens,PLAP,1
Q9HDD0,homo sapiens,PLAT1,1
Q9NWW9,homo sapiens,PLAT2,1
P53816,homo sapiens,PLAT3,1
Q9UL19,homo sapiens,PLAT4,1
Q96KN8,homo sapiens,PLAT5,1
Q6P1J6,homo sapiens,PLB1,1
Q6P4A8,homo sapiens,PLBL1,1
Q8NHP8,homo sapiens,PLBL2,1
Q99943,homo sapiens,PLCA,1
Q9NQ66,homo sapiens,PLCB1,1
Q00722,homo sapiens,PLCB2,1
Q01970,homo sapiens,PLCB3,1
Q15147,homo sapiens,PLCB4,1
O15120,homo sapiens,PLCB,1
Q9NRZ7,homo sapiens,PLCC,1
P51178,homo sapiens,PLCD1,1
Q8N3E9,homo sapiens,PLCD3,1
Q9BRC7,homo sapiens,PLCD4,1
Q9NRZ5,homo sapiens,PLCD,1
Q9P212,homo sapiens,PLCE1,1
Q9NUQ2,homo sapiens,PLCE,1
P19174,homo sapiens,PLCG1,1
P16885,homo sapiens,PLCG2,1
Q4KWH8,homo sapiens,PLCH1,1
O75038,homo sapiens,PLCH2,1
Q15111,homo sapiens,PLCL1,1
Q9UPR0,homo sapiens,PLCL2,1
Q9NUJ7,homo sapiens,PLCX1,1
Q0VAA5,homo sapiens,PLCX2,1
Q63HM9,homo sapiens,PLCX3,1
Q86YW0,homo sapiens,PLCZ1,1
Q13393,homo sapiens,PLD1,1
O14939,homo sapiens,PLD2,1
Q96N28,homo sapiens,PLD3A,1
Q9Y3B1,homo sapiens,PLD3B,1
Q8IV08,homo sapiens,PLD3,1
Q96BZ4,homo sapiens,PLD4,1
Q8N7P1,homo sapiens,PLD5,1
Q8N2A8,homo sapiens,PLD6,1
Q8IUK5,homo sapiens,PLDX1,1
Q15149,homo sapiens,PLEC,1
Q9NYT0,homo sapiens,PLEK2,1
P08567,homo sapiens,PLEK,1
Q6UQ28,homo sapiens,PLET1,1
P02776,homo sapiens,PLF4,1
Q15195,homo sapiens,PLGA,1
Q02325,homo sapiens,PLGB,1
P49763,homo sapiens,PLGF,1
A0A3B3IS91,homo sapiens,PLGRF,1
Q6UW63,homo sapiens,PLGT2,1
Q7Z4H8,homo sapiens,PLGT3,1
A6NEE1,homo sapiens,PLHD1,1
O60240,homo sapiens,PLIN1,1
Q99541,homo sapiens,PLIN2,1
O60664,homo sapiens,PLIN3,1
Q96Q06,homo sapiens,PLIN4,1
Q00G26,homo sapiens,PLIN5,1
P53350,homo sapiens,PLK1,1
Q9NYY3,homo sapiens,PLK2,1
Q9H4B4,homo sapiens,PLK3,1
O00444,homo sapiens,PLK4,1
Q496M5,homo sapiens,PLK5,1
Q9Y342,homo sapiens,PLLP,1
P00747,homo sapiens,PLMN,1
O00168,homo sapiens,PLM,1
Q02809,homo sapiens,PLOD1,1
O00469,homo sapiens,PLOD2,1
O60568,homo sapiens,PLOD3,1
Q04941,homo sapiens,PLP2,1
O94903,homo sapiens,PLPHP,1
Q8N8W4,homo sapiens,PLPL1,1
Q96AD5,homo sapiens,PLPL2,1
Q9NST1,homo sapiens,PLPL3,1
P41247,homo sapiens,PLPL4,1
Q7Z6Z6,homo sapiens,PLPL5,1
Q8IY17,homo sapiens,PLPL6,1
Q6ZV29,homo sapiens,PLPL7,1
Q9NP80,homo sapiens,PLPL8,1
O60733,homo sapiens,PLPL9,1
O14494,homo sapiens,PLPP1,1
O43688,homo sapiens,PLPP2,1
O14495,homo sapiens,PLPP3,1
Q5VZY2,homo sapiens,PLPP4,1
Q8NEB5,homo sapiens,PLPP5,1
Q8IY26,homo sapiens,PLPP6,1
Q8NBV4,homo sapiens,PLPP7,1
Q96GD0,homo sapiens,PLPP,1
Q8TBJ4,homo sapiens,PLPR1,1
Q96GM1,homo sapiens,PLPR2,1
Q6T4P5,homo sapiens,PLPR3,1
Q7Z2D5,homo sapiens,PLPR4,1
Q32ZL2,homo sapiens,PLPR5,1
O43660,homo sapiens,PLRG1,1
Q9HBL7,homo sapiens,PLRKT,1
O15162,homo sapiens,PLS1,1
Q9NRY7,homo sapiens,PLS2,1
Q9NRY6,homo sapiens,PLS3,1
Q9NRQ2,homo sapiens,PLS4,1
A0PG75,homo sapiens,PLS5,1
Q14651,homo sapiens,PLSI,1
P13796,homo sapiens,PLSL,1
P13797,homo sapiens,PLST,1
P55058,homo sapiens,PLTP,1
Q9BX97,homo sapiens,PLVAP,1
Q9UIW2,homo sapiens,PLXA1,1
O75051,homo sapiens,PLXA2,1
P51805,homo sapiens,PLXA3,1
Q9HCM2,homo sapiens,PLXA4,1
O43157,homo sapiens,PLXB1,1
O15031,homo sapiens,PLXB2,1
Q9ULL4,homo sapiens,PLXB3,1
O60486,homo sapiens,PLXC1,1
Q9Y4D7,homo sapiens,PLXD1,1
A4D2B8,homo sapiens,PM2P1,1
O95744,homo sapiens,PM2P2,1
Q13401,homo sapiens,PM2P3,1
A8MQ11,homo sapiens,PM2P5,1
Q13670,homo sapiens,PM2PB,1
O43808,homo sapiens,PM34,1
A0A0J9YXQ4,homo sapiens,PMA6E,1
A0A0J9YX94,homo sapiens,PMA6F,1
P40967,homo sapiens,PMEL,1
Q969W9,homo sapiens,PMEPA,1
Q6P1K2,homo sapiens,PMF1,1
Q8TBY8,homo sapiens,PMFBP,1
P07738,homo sapiens,PMGE,1
Q8WZA1,homo sapiens,PMGT1,1
Q8NAT1,homo sapiens,PMGT2,1
A0A1W2PS18,homo sapiens,PMIS2,1
P29590,homo sapiens,PML,1
Q92871,homo sapiens,PMM1,1
O15305,homo sapiens,PMM2,1
Q01453,homo sapiens,PMP22,1
P54277,homo sapiens,PMS1,1
Q68D20,homo sapiens,PMS2L,1
P54278,homo sapiens,PMS2,1
Q15126,homo sapiens,PMVK,1
Q99640,homo sapiens,PMYT1,1
Q6XQN6,homo sapiens,PNCB,1
Q8NA58,homo sapiens,PNDC1,1
P22103,homo sapiens,PNEU,1
Q8TF01,homo sapiens,PNISR,1
Q8N490,homo sapiens,PNKD,1
Q96T60,homo sapiens,PNKP,1
P0CW24,homo sapiens,PNM6A,1
Q86V59,homo sapiens,PNM8A,1
Q9ULN7,homo sapiens,PNM8B,1
A0A1B0GUJ8,homo sapiens,PNM8C,1
Q8ND90,homo sapiens,PNMA1,1
Q9UL42,homo sapiens,PNMA2,1
Q9UL41,homo sapiens,PNMA3,1
Q96PV4,homo sapiens,PNMA5,1
P11086,homo sapiens,PNMT,1
Q9NRX1,homo sapiens,PNO1,1
Q13519,homo sapiens,PNOC,1
P00491,homo sapiens,PNPH,1
Q9NVS9,homo sapiens,PNPO,1
Q8TCS8,homo sapiens,PNPT1,1
Q12796,homo sapiens,PNRC1,1
Q9NPJ4,homo sapiens,PNRC2,1
A0A455ZAR2,homo sapiens,PNT87,1
P63132,homo sapiens,PO113,1
Q8TEM1,homo sapiens,PO210,1
P14859,homo sapiens,PO2F1,1
P09086,homo sapiens,PO2F2,1
Q9UKI9,homo sapiens,PO2F3,1
Q03052,homo sapiens,PO3F1,1
P20265,homo sapiens,PO3F2,1
P20264,homo sapiens,PO3F3,1
P49335,homo sapiens,PO3F4,1
Q01851,homo sapiens,PO4F1,1
Q12837,homo sapiens,PO4F2,1
Q15319,homo sapiens,PO4F3,1
Q01860,homo sapiens,PO5F1,1
Q8N7G0,homo sapiens,PO5F2,1
Q14863,homo sapiens,PO6F1,1
P78424,homo sapiens,PO6F2,1
Q8NBT0,homo sapiens,POC1A,1
Q8TC44,homo sapiens,POC1B,1
Q8NA72,homo sapiens,POC5,1
Q7Z5L7,homo sapiens,PODN,1
Q9NP85,homo sapiens,PODO,1
O00592,homo sapiens,PODXL,1
Q8WVV4,homo sapiens,POF1B,1
Q9P215,homo sapiens,POGK,1
Q7Z3K3,homo sapiens,POGZ,1
P10266,homo sapiens,POK10,1
Q9UQG0,homo sapiens,POK11,1
Q9QC07,homo sapiens,POK18,1
Q9WJR5,homo sapiens,POK19,1
P63136,homo sapiens,POK25,1
Q9BXR3,homo sapiens,POK6,1
P63135,homo sapiens,POK7,1
P63133,homo sapiens,POK8,1
P63128,homo sapiens,POK9,1
Q9Y253,homo sapiens,POLH,1
Q9UNA4,homo sapiens,POLI,1
Q9UBT6,homo sapiens,POLK,1
Q5K4E3,homo sapiens,POLS2,1
Q9Y244,homo sapiens,POMP,1
Q9Y6A1,homo sapiens,POMT1,1
Q9UKY4,homo sapiens,POMT2,1
P27169,homo sapiens,PON1,1
Q15165,homo sapiens,PON2,1
Q15166,homo sapiens,PON3,1
Q6PEZ8,homo sapiens,PONL1,1
Q99575,homo sapiens,POP1,1
Q969H6,homo sapiens,POP5,1
O75817,homo sapiens,POP7,1
Q8NE79,homo sapiens,POPD1,1
Q9HBU9,homo sapiens,POPD2,1
Q9HBV1,homo sapiens,POPD3,1
Q9H237,homo sapiens,PORCN,1
Q8N131,homo sapiens,PORIM,1
Q15063,homo sapiens,POSTN,1
H3BUK9,homo sapiens,POTB2,1
A0JP26,homo sapiens,POTB3,1
Q9NUX5,homo sapiens,POTE1,1
Q6S8J7,homo sapiens,POTEA,1
A0A0A6YYL3,homo sapiens,POTEB,1
B2RU33,homo sapiens,POTEC,1
Q86YR6,homo sapiens,POTED,1
Q6S8J3,homo sapiens,POTEE,1
A5A3E0,homo sapiens,POTEF,1
Q6S5H5,homo sapiens,POTEG,1
Q6S545,homo sapiens,POTEH,1
P0CG38,homo sapiens,POTEI,1
P0CG39,homo sapiens,POTEJ,1
A6NI47,homo sapiens,POTEM,1
Q6PJE2,homo sapiens,POZP3,1
Q9BZL4,homo sapiens,PP12C,1
B7ZBB8,homo sapiens,PP13G,1
Q9UHV8,homo sapiens,PP13,1
Q96A00,homo sapiens,PP14A,1
Q96C90,homo sapiens,PP14B,1
Q8TAE6,homo sapiens,PP14C,1
Q9NXH3,homo sapiens,PP14D,1
Q96I34,homo sapiens,PP16A,1
Q96T49,homo sapiens,PP16B,1
P62136,homo sapiens,PP1A,1
P62140,homo sapiens,PP1B,1
P36873,homo sapiens,PP1G,1
Q15435,homo sapiens,PP1R7,1
Q12972,homo sapiens,PP1R8,1
Q96QC0,homo sapiens,PP1RA,1
O60927,homo sapiens,PP1RB,1
P67775,homo sapiens,PP2AA,1
P62714,homo sapiens,PP2AB,1
Q08209,homo sapiens,PP2BA,1
P16298,homo sapiens,PP2BB,1
P48454,homo sapiens,PP2BC,1
A8MPX8,homo sapiens,PP2D1,1
P60510,homo sapiens,PP4C,1
Q86T03,homo sapiens,PP4P1,1
Q8N4L2,homo sapiens,PP4P2,1
Q8TF05,homo sapiens,PP4R1,1
Q9NY27,homo sapiens,PP4R2,1
Q6NUP7,homo sapiens,PP4R4,1
Q9P1A2,homo sapiens,PP4RL,1
Q9UPN7,homo sapiens,PP6R1,1
O75170,homo sapiens,PP6R2,1
Q5H9R7,homo sapiens,PP6R3,1
P13686,homo sapiens,PPA5,1
Q9NPH0,homo sapiens,PPA6,1
P24666,homo sapiens,PPAC,1
P11117,homo sapiens,PPAL,1
P15309,homo sapiens,PPAP,1
Q07869,homo sapiens,PPARA,1
Q03181,homo sapiens,PPARD,1
P37231,homo sapiens,PPARG,1
Q9BZG2,homo sapiens,PPAT,1
P05187,homo sapiens,PPB1,1
P09923,homo sapiens,PPBI,1
P10696,homo sapiens,PPBN,1
P05186,homo sapiens,PPBT,1
Q4J6C6,homo sapiens,PPCEL,1
P48147,homo sapiens,PPCE,1
Q9HAB8,homo sapiens,PPCS,1
Q9UKL6,homo sapiens,PPCT,1
Q9H3Y8,homo sapiens,PPDPF,1
O14829,homo sapiens,PPE1,1
O14830,homo sapiens,PPE2,1
P10619,homo sapiens,PPGB,1
Q8NEY8,homo sapiens,PPHLN,1
P62937,homo sapiens,PPIA,1
P23284,homo sapiens,PPIB,1
P45877,homo sapiens,PPIC,1
Q08752,homo sapiens,PPID,1
Q9UNP9,homo sapiens,PPIE,1
P30405,homo sapiens,PPIF,1
Q13427,homo sapiens,PPIG,1
O43447,homo sapiens,PPIH,1
Q9Y3C6,homo sapiens,PPIL1,1
Q13356,homo sapiens,PPIL2,1
Q9H2H8,homo sapiens,PPIL3,1
Q8WUA2,homo sapiens,PPIL4,1
Q8IXY8,homo sapiens,PPIL6,1
O43586,homo sapiens,PPIP1,1
Q9H939,homo sapiens,PPIP2,1
Q8TCE9,homo sapiens,PPL13,1
P26678,homo sapiens,PPLA,1
P35813,homo sapiens,PPM1A,1
O75688,homo sapiens,PPM1B,1
O15297,homo sapiens,PPM1D,1
Q8WY54,homo sapiens,PPM1E,1
P49593,homo sapiens,PPM1F,1
O15355,homo sapiens,PPM1G,1
Q9ULR3,homo sapiens,PPM1H,1
Q5JR12,homo sapiens,PPM1J,1
Q8N3J5,homo sapiens,PPM1K,1
Q5SGD2,homo sapiens,PPM1L,1
Q96MI6,homo sapiens,PPM1M,1
Q8N819,homo sapiens,PPM1N,1
Q9Y570,homo sapiens,PPME1,1
O95428,homo sapiens,PPN,1
P50336,homo sapiens,PPOX,1
P53041,homo sapiens,PPP5,1
O00743,homo sapiens,PPP6,1
O96001,homo sapiens,PPR17,1
Q6NYC8,homo sapiens,PPR18,1
Q13522,homo sapiens,PPR1A,1
Q9UD71,homo sapiens,PPR1B,1
Q8WVI7,homo sapiens,PPR1C,1
Q6ZMI0,homo sapiens,PPR21,1
Q5T8A7,homo sapiens,PPR26,1
Q86WC6,homo sapiens,PPR27,1
Q5R3F8,homo sapiens,PPR29,1
Q8TAP8,homo sapiens,PPR35,1
Q96LQ0,homo sapiens,PPR36,1
O75864,homo sapiens,PPR37,1
Q16821,homo sapiens,PPR3A,1
Q86XI6,homo sapiens,PPR3B,1
Q9UQK1,homo sapiens,PPR3C,1
O95685,homo sapiens,PPR3D,1
Q9H7J1,homo sapiens,PPR3E,1
Q6ZSY5,homo sapiens,PPR3F,1
Q7Z4L9,homo sapiens,PPR42,1
Q5VV67,homo sapiens,PPRC1,1
P50897,homo sapiens,PPT1,1
Q9UMR5,homo sapiens,PPT2,1
Q8NI37,homo sapiens,PPTC7,1
Q96BP3,homo sapiens,PPWD1,1
Q9NRI7,homo sapiens,PPY2,1
O60828,homo sapiens,PQBP1,1
Q5THK1,homo sapiens,PR14L,1
O75807,homo sapiens,PR15A,1
Q5SWA1,homo sapiens,PR15B,1
Q9BU68,homo sapiens,PR15L,1
P86496,homo sapiens,PR20A,1
P86481,homo sapiens,PR20B,1
P86479,homo sapiens,PR20C,1
P86480,homo sapiens,PR20D,1
P86478,homo sapiens,PR20E,1
P0DPQ3,homo sapiens,PR20G,1
A6NEV1,homo sapiens,PR23A,1
Q6ZRT6,homo sapiens,PR23B,1
Q6ZRP0,homo sapiens,PR23C,1
Q8N813,homo sapiens,PR23E,1
Q8NAV1,homo sapiens,PR38A,1
Q5VTL8,homo sapiens,PR38B,1
O75400,homo sapiens,PR40A,1
Q6NWY9,homo sapiens,PR40B,1
O60809,homo sapiens,PRA10,1
O60813,homo sapiens,PRA11,1
O95522,homo sapiens,PRA12,1
Q5VWM6,homo sapiens,PRA13,1
Q5SWL7,homo sapiens,PRA14,1
P0DUQ1,homo sapiens,PRA15,1
Q5VTA0,homo sapiens,PRA17,1
Q5VWM3,homo sapiens,PRA18,1
Q5SWL8,homo sapiens,PRA19,1
Q5VT98,homo sapiens,PRA20,1
A3QJZ6,homo sapiens,PRA22,1
A6NGN4,homo sapiens,PRA25,1
H0Y7S4,homo sapiens,PRA26,1
A3QJZ7,homo sapiens,PRA27,1
A0A0G2JMD5,homo sapiens,PRA33,1
Q96KF2,homo sapiens,PRAC1,1
D3DTV9,homo sapiens,PRAC2,1
Q9UI14,homo sapiens,PRAF1,1
O60831,homo sapiens,PRAF2,1
O75915,homo sapiens,PRAF3,1
Q86YV5,homo sapiens,PRAG1,1
O95521,homo sapiens,PRAM1,1
O60811,homo sapiens,PRAM2,1
O60810,homo sapiens,PRAM4,1
Q5TYX0,homo sapiens,PRAM5,1
Q5VXH4,homo sapiens,PRAM6,1
Q5VXH5,homo sapiens,PRAM7,1
Q5VWM4,homo sapiens,PRAM8,1
P0DUQ2,homo sapiens,PRAM9,1
P78395,homo sapiens,PRAME,1
Q96QH2,homo sapiens,PRAM,1
Q96NZ9,homo sapiens,PRAP1,1
Q9BXM0,homo sapiens,PRAX,1
P02812,homo sapiens,PRB2,1
Q04118,homo sapiens,PRB3,1
P10163,homo sapiens,PRB4,1
O43663,homo sapiens,PRC1,1
P48634,homo sapiens,PRC2A,1
Q5JSZ5,homo sapiens,PRC2B,1
Q9Y520,homo sapiens,PRC2C,1
Q8NCQ7,homo sapiens,PRCA1,1
Q92733,homo sapiens,PRCC,1
Q00LT1,homo sapiens,PRCD,1
Q9NQV6,homo sapiens,PRD10,1
Q9NQV5,homo sapiens,PRD11,1
Q9H4Q4,homo sapiens,PRD12,1
Q9H4Q3,homo sapiens,PRD13,1
Q9GZV8,homo sapiens,PRD14,1
P57071,homo sapiens,PRD15,1
Q9HAZ2,homo sapiens,PRD16,1
Q9NRG1,homo sapiens,PRDC1,1
O75626,homo sapiens,PRDM1,1
Q13029,homo sapiens,PRDM2,1
Q9UKN5,homo sapiens,PRDM4,1
Q9NQX1,homo sapiens,PRDM5,1
Q9NQX0,homo sapiens,PRDM6,1
Q9NQW5,homo sapiens,PRDM7,1
Q9NQV8,homo sapiens,PRDM8,1
Q9NQV7,homo sapiens,PRDM9,1
Q06830,homo sapiens,PRDX1,1
P32119,homo sapiens,PRDX2,1
P30048,homo sapiens,PRDX3,1
Q13162,homo sapiens,PRDX4,1
P30044,homo sapiens,PRDX5,1
P30041,homo sapiens,PRDX6,1
